,RNAPII_bound_fraction_constant_nuclear_fraction,RNAPII_bound_fraction_constant_nuclear_fraction_10pc,RNAPII_bound_fraction_constant_nuclear_fraction_90pc,RNAPII_bound_fraction_linear_nuclear_fraction,RNAPII_bound_fraction_linear_nuclear_fraction_10pc,RNAPII_bound_fraction_linear_nuclear_fraction_90pc,RNAPII_bound_fraction_exp_nuclear_fraction,RNAPII_bound_fraction_exp_nuclear_fraction_10pc,RNAPII_bound_fraction_exp_nuclear_fraction_90pc,diploid_constant_nuclear_fraction,diploid_constant_nuclear_fraction_10pc,diploid_constant_nuclear_fraction_90pc,diploid_constant_linear_fraction,diploid_constant_linear_fraction_10pc,diploid_constant_linear_fraction_90pc,diploid_constant_exp_fraction,diploid_constant_exp_fraction_10pc,diploid_constant_exp_fraction_90pc,haploid_constant_nuclear_fraction,haploid_linear_nuclear_fraction,haploid_exp_nuclear_fraction
75.02020202020202,1.8107408448110673,0.342658034376628,0.5006097800318544,1.8107408416958324,0.21583656319785158,0.40426179971700194,1.8326976456216255,0.29200908681575694,0.463668771147172,2.572567027189657,2.362942762463272,2.7714377562962795,2.7998319153461164,2.5365971901812787,3.060528849494992,2.684264004550957,2.4369897660266675,2.9179484639181617,1.8107408448110673,1.8107408416958324,1.8326976456216255
77.33333333333333,1.833096757465259,0.33585098715783845,0.493018648720087,1.8330967551398,0.2115488884442789,0.3981317868663148,1.8540323235397342,0.2859557079499365,0.4563505724659274,2.617927229844626,2.409336323090344,2.81440471848013,2.8459795705702775,2.5857860259063465,3.1031639119454812,2.729112746711498,2.4847639903366847,2.950910437852896,1.833096757465259,1.8330967551398,1.8540323235397342
79.64646464646465,1.8546649271482698,0.32930912212240576,0.4856543082310364,1.854664925603904,0.20742824827605516,0.39218490934662464,1.87445713443971,0.2801266278326986,0.44923331926650045,2.6621403289899455,2.4547876212435917,2.8561124524479036,2.8908599435262348,2.632806529466594,3.14442334333269,2.7726068212843686,2.5314051492341485,2.9911040119935146,1.8546649271482698,1.854664925603904,1.87445713443971
81.95959595959596,1.8754862689069074,0.32301723926662895,0.47850674443196817,1.8754862681344273,0.2034650684432076,0.386413080817006,1.8940351827992397,0.2745126343040465,0.4423125972344699,2.7052492945443185,2.4992744701876455,2.8966155150404247,2.9345245292923305,2.6781374483580818,3.1843726645266797,2.8148140210110113,2.576958591872912,3.029893036459054,1.8754862689069074,1.8754862681344273,1.8940351827992397
84.27272727272728,1.8955989125287247,0.31696127847651906,0.47156652423633244,1.8955989125184958,0.19965049269325316,0.3808086841188672,1.9128237853780108,0.2691045506714452,0.4355835172252535,2.7472949767188775,2.5428272556898346,2.9359653563438246,2.977022070278525,2.72243852718021,3.223073300426857,2.855797456031728,2.62146707023676,3.0673581954276363,1.8955989125287247,1.8955989125184958,1.9128237853780108
86.58585858585859,1.9150384355814067,0.3111282146398264,0.46482475406255697,1.9150384363234574,0.19597631670416302,0.37536453773289413,1.9308750326130888,0.26389333485602795,0.4290408538793919,2.7883162351314352,2.585475099938952,2.9742105377299244,3.0183987377306067,2.7657444716581105,3.2605828951072513,2.8956158729698025,2.6649708699575836,3.103573787119739,1.9150384355814067,1.9150384363234574,1.9308750326130888
88.8989898989899,1.933838073439494,0.30550596413042863,0.45827304180664624,1.933838074923592,0.1924349291805552,0.37007386507321915,1.948236309635594,0.25887015371685856,0.42267915982866694,2.8283500585969024,2.62731496296182,3.011396931787563,3.0586982990598117,2.8080884451389694,3.2969555983057983,2.9343239730413746,2.7075079511487394,3.138608270018277,1.933838073439494,1.933838074923592,1.948236309635594
91.21212121212122,1.9520289089067577,0.30008330125206845,0.451903461986642,1.9520289111224711,0.18901925922308938,0.36493026634271997,1.9649507744281232,0.254026437109144,0.41649285882131215,2.867431676370047,2.668314000881275,3.0475679058756104,3.09796227227269,2.849679186087066,3.332242326252203,2.9719727215844807,2.7491140931833495,3.176401866252492,1.9520289089067577,1.9520289111224711,1.9649507744281232
93.52525252525253,1.9696400437100645,0.29484978342558055,0.4457085237545071,1.969640046646822,0.18572272920521946,0.359927692703628,1.9810577928328568,0.2493539155861319,0.4104763208447322,2.905594661543799,2.7087917415614875,3.082764490841904,3.136230068646744,2.8905200893753817,3.3664909994765866,3.008609643904387,2.7898230389773673,3.2177254209124575,1.9696400437100645,1.969640046646822,1.9810577928328568
95.83838383838383,1.9866987538550334,0.2897956840704786,0.43968114150393967,1.9866987575021697,0.18253921249647714,0.35506042254423736,1.9965933316001536,0.24484464504856335,0.4046239220220474,2.942871027240984,2.7487329323656664,3.1170255362881676,3.173539124682501,2.930492056114819,3.3997467599347053,3.0442791042385573,2.82966663562636,3.2580195078631906,1.9866987538550334,1.9866987575021697,1.9965933316001536
98.15151515151516,2.0032306305878844,0.2849119322732172,0.4338146078316139,2.0032306349346847,0.1794629954605553,0.3503230396459028,2.011590311617459,0.24049102109860676,0.39893009173950333,2.979291316178714,2.7879072201334387,3.156239755691804,3.209925024260731,2.9696225354306227,3.4320521695185238,3.079022566070506,2.868674969250562,3.2972459631854782,2.0032306305878844,2.0032306349346847,2.011590311617459
100.46464646464646,2.019259708495697,0.28019005845479017,0.42810256863488927,2.0192597135314285,0.17648874323226174,0.345710413075145,2.026078924020427,0.2362857853743656,0.3933893491475352,3.0148846841321317,2.82633667911358,3.1960296693733437,3.2454216118426786,3.007937831989279,3.4634473917877813,3.11287883306689,2.9068764926756994,3.335252745810088,2.019259708495697,2.0192597135314285,2.026078924020427
102.77777777777777,2.034808582093654,0.2756221453530135,0.42253900015159396,2.034808587807602,0.17361146884209505,0.341217678643903,2.0400869121718026,0.23222202572655748,0.3879963308823696,3.0496789777768356,2.864042538869742,3.22794986672217,3.2800610974702944,3.0455202181143206,3.493970358554177,3.14588427065955,2.944298145162035,3.3723512170648755,2.034808582093654,2.034808587807602,2.0400869121718026
105.0909090909091,2.049898512088655,0.27120078372270645,0.4171181877674446,2.0498985184701453,0.1708265053125381,0.33684022179708095,2.053639822582193,0.22829317174699928,0.3827458115846314,3.0837008073467977,2.904527956028256,3.258575471772753,3.3138741542511667,3.082370246957484,3.5236569227709578,3.178073008811678,2.9809654638285243,3.4085762390835708,2.049898512088655,2.0498985184701453,2.053639822582193
107.4040404040404,2.0645495223702803,0.26691903223235863,0.41183470643434444,2.0645495294087017,0.16812948039764203,0.3325736618008187,2.0667612278028873,0.2244929868632571,0.3776327185496316,3.1169756145062015,2.9472357348054414,3.287023996389367,3.346890008948329,3.1186614815971203,3.5525409990236105,3.209477126849653,3.016843791983864,3.438863689410239,2.0645495223702803,2.0645495294087017,2.0667612278028873
109.71717171717172,2.0787804886595724,0.2627703811007072,0.40668340255848645,2.0787804963443985,0.1655162936783131,0.3284138371175756,2.0794729241907164,0.22081555796853428,0.3726521416313304,3.1495277357990052,2.989340968572744,3.310854120347759,3.3791365262372777,3.154696921282414,3.580654692779109,3.240126821453131,3.051016372703589,3.464409630591504,2.0787804886595724,2.0787804963443985,2.0794729241907164
112.03030303030303,2.0926092196409023,0.25874871907255154,0.4016593772311443,2.0926092279617046,0.1629830957609243,0.3243567918653829,2.091795107262139,0.21725528335381805,0.3677993393372706,3.181380462008802,3.0266327393847603,3.3338698262356123,3.4106402871407364,3.190039739303725,3.6120798065295237,3.2700505590098845,3.084765201094163,3.4886938102376552,2.0926092196409023,2.0926092279617046,2.091795107262139
114.34343434343434,2.106052531310172,0.2548483033814476,0.3967579706874305,2.106052540256635,0.16052626935731115,0.32039876326864003,2.103746527142632,0.21380685954408363,0.3630697418930385,3.212556093733225,3.0552754236265334,3.3621069037809406,3.4414266621052056,3.2247098998221437,3.649078749828054,3.299275213585716,3.1178529510282535,3.5092998044462753,2.106052531310172,2.106052540256635,2.103746527142632
116.65656565656566,2.119126315192007,0.25106373238879187,0.39197474788938313,2.119126324753939,0.15814241205057722,0.316536170016766,2.1153446263948172,0.21046526750612848,0.3584589519195272,3.243075993451587,3.0795451247623635,3.392616526743063,3.4715198791415376,3.258726601769133,3.6760341917093213,3.3278261917538896,3.150300015097431,3.525788726921717,2.119126315192007,2.119126324753939,2.1153446263948172
118.96969696969697,2.131845601007777,0.247389920625145,0.38730548513960933,2.131845611175119,0.15582832057402896,0.3127656014549917,2.1266056622862144,0.2072257585872401,0.3539627432518033,3.2729606343412216,3.10877652194678,3.4189992261270112,3.500943087414171,3.294215465353228,3.701036625297383,3.3557275454889424,3.1875103047445768,3.541690438807609,2.131845601007777,2.131845611175119,2.1266056622862144
121.28282828282829,2.1442246143140467,0.24382207599128183,0.3827461576405522,2.144224625076883,0.15358097645048485,0.30908380753871295,2.137544815342641,0.20408384045691233,0.3495770583321073,3.3022296460769534,3.137568097707627,3.4465048145240074,3.529718416629801,3.3342095727436822,3.7251474198016137,3.3830020742680063,3.2114134784897463,3.5571116656715347,2.1442246143140467,2.144224625076883,2.137544815342641
123.5959595959596,2.156276829576167,0.24035567890403267,0.37829292792235303,2.1562768409247277,0.1513975328565746,0.30548768948920696,2.148176285830829,0.20103526325441903,0.34529800452898707,3.330901857828981,3.1666150596052924,3.479178871198794,3.557867032545659,3.3736391244798694,3.74312735529524,3.4096714174479663,3.2390956359340093,3.5720749130321545,2.156276829576167,2.1562768409247277,2.148176285830829
125.9090909090909,2.1680150190933007,0.23698646319608616,0.37394213506937063,2.168015031017969,0.14927530259182956,0.301974291094241,2.158513379626419,0.19807600608999776,0.34112184966751136,3.3589953386571105,3.1967819248039726,3.5083963039363337,3.5854091888900466,3.4113050772322286,3.760316059579461,3.4357561379050585,3.2686055321273226,3.588656648799758,2.1680150190933007,2.168015031017969,2.158513379626419
128.22222222222223,2.1794512981483436,0.2337103986000265,0.3696902846817791,2.179451310639657,0.14721174704565487,0.29854079060223465,2.1685685847523937,0.19520226400401886,0.33704501699993666,3.386527435483427,3.226168457041657,3.540591328247476,3.612364275962754,3.435801164341454,3.7808643350676174,3.461275797839654,3.2958997918943393,3.614363853456231,2.1794512981483436,2.179451310639657,2.1685685847523937
130.53535353535352,2.190597166718255,0.23052367466539553,0.3655340395143888,2.190597179766911,0.14520446606694007,0.2951844931632614,2.178353639718444,0.19241043545456835,0.3330640798003144,3.413514808811098,3.256744154409493,3.5690727570558165,3.638750866160458,3.457804223445761,3.8071669053278763,3.486249027566079,3.321035920716721,3.639912293219231,2.190597166718255,2.190597179766911,2.178353639718444
132.84848484848484,2.201463548046684,0.22742268597383716,0.3614702107399782,2.2014635616435427,0.14325118865131,0.2919028237743259,2.1878795946532748,0.18969711037753714,0.32917575572879376,3.4399734663438406,3.2842908674692204,3.5977226015872645,3.664586756651711,3.478061649085931,3.82806575253742,3.510693588027596,3.350182702538646,3.6663649166857417,2.201463548046684,2.2014635616435427,2.1878795946532748
135.16161616161617,2.2120608243508526,0.22440401853171707,0.3574957497890663,2.212060838486934,0.14134976437004743,0.28869332069010034,2.1971568660986454,0.18705905884305293,0.325376901080452,3.465918794648633,3.3132859928673972,3.625918816584319,3.68988900940759,3.506174774554747,3.852672000959654,3.5346264277013897,3.3728413444240717,3.6941151611726832,2.2120608243508526,2.212060838486934,2.1971568660986454
137.4747474747475,2.222398869908044,0.2214644372322446,0.35360774072223006,2.2223988845745315,0.13949815547267827,0.2855536292636797,2.2061952862249146,0.18449322031671073,0.3216645050082573,3.4913655889932325,3.3416627524472635,3.654397368898172,3.7146739887772156,3.530486179347577,3.8789543393498795,3.558063734488537,3.3992752729125284,3.723087423300602,2.222398869908044,2.2223988845745315,2.2061952862249146
139.78787878787878,2.232487081743351,0.2186008742902967,0.3498033930948619,2.232487096931591,0.13769442960224476,0.28248149618496743,2.215004147131815,0.1819966935225293,0.3180356837892441,3.516328081480107,3.368982389134681,3.6803610656150276,3.7389573967820278,3.557347631134998,3.903956873809688,3.5810209831196396,3.4196331585104103,3.744650093573511,2.232487081743351,2.232487096931591,2.215004147131815
142.1010101010101,2.242334408119144,0.21581041856302594,0.3460800352776643,2.2423344238206466,0.13593675306852016,0.27947476408706073,2.2235922408138884,0.17956672689608877,0.3144876751863699,3.5408199675891736,3.3945947893590227,3.7068307271554084,3.762754306288794,3.5837567611725767,3.9337413246576873,3.6035129785483595,3.439131861132511,3.7659143420160697,2.242334408119144,2.2423344238206466,2.2235922408138884
