cell_volume_fL,Rpb1_occupancy_haploid_fit,Rpb1_occupancy_haploid_fit_10pc,Rpb1_occupancy_haploid_fit_90pc,Rpb1_occupancy_diploid_prediction,Rpb1_occupancy_diploid_prediction_10pc,Rpb1_occupancy_diploid_prediction_90pc,Rpb1_bound_fraction_haploid_prediction,Rpb1_bound_fraction_haploid_prediction_10pc,Rpb1_bound_fraction_haploid_prediction_90pc,nuclear_volume
146.72727272727272,2.261340127415564,0,0,3.808945960857515,3.611109510392199,3.9585028649479823,0.18738367551240573,0.1366117183136748,0.27062163899850217,6.125636363636363
149.04040404040404,2.270514385976362,0,0,3.8313679776041454,3.6325201381514742,3.9803125925945335,0.18522386742720237,0.13493993908011603,0.26781861849764044,6.213535353535353
151.35353535353536,2.279479567048035,0,0,3.8533580929194358,3.652785084006163,4.003907975750207,0.18311328045871983,0.13330858182380384,0.26507306848380496,6.301434343434344
153.66666666666666,2.2882427372893877,0,0,3.8749286669355403,3.6726998510936713,4.0276839569716465,0.18105025097095692,0.13171619801113044,0.2623832394115133,6.389333333333333
155.97979797979798,2.296810648443665,0,0,3.8960915926123176,3.6968664075640456,4.056667549118722,0.17903318946547664,0.13016140750302932,0.25974745203596744,6.477232323232323
158.2929292929293,2.305189754687464,0,0,3.916858317602679,3.721013535185439,4.076155118855413,0.17706057649711468,0.12864289456538813,0.2571640939171221,6.565131313131313
160.6060606060606,2.313386228845247,0,0,3.937239864901292,3.7447693764439416,4.097126328432512,0.17513095885675473,0.12715940415550622,0.25463161613031454,6.653030303030302
162.91919191919192,2.3214059775550266,0,0,3.9572468523548596,3.7644344188474355,4.119402433842943,0.17324294600101364,0.12570973846256603,0.25214853016935607,6.740929292929293
165.23232323232324,2.3292546554635534,0,0,3.9768895111065583,3.7825657232436893,4.142120178862518,0.17139520671040465,0.12429275368207798,0.24971340502907405,6.828828282828283
167.54545454545456,2.3369376785226885,0,0,3.996177703041942,3.7999915840207166,4.16340610154439,0.1695864659590997,0.12290735700604188,0.24732486445528803,6.916727272727273
169.85858585858585,2.344460236452664,0,0,4.015120937298814,3.8175124992364684,4.184608273730691,0.16781550198082315,0.12155250381217977,0.24498158435111825,7.004626262626262
172.17171717171718,2.351827304432499,0,0,4.033728385899146,3.8366423613282623,4.205864737059261,0.1660811435166873,0.12022719503704685,0.24268229032935226,7.0925252525252525
174.4848484848485,2.3590436540729254,0,0,4.052008898557035,3.8554504190277217,4.226766165381495,0.16438226723194374,0.1189304747191374,0.2404257554013661,7.180424242424243
